timestamp,open,high,low,close,volume
2025-04-01T00:00:00+00:00,121.333377,122.691761,120.693762,121.818261,1115.000000
2025-04-02T00:00:00+00:00,121.818261,123.022569,121.069388,122.346072,1138.000000
2025-04-03T00:00:00+00:00,122.346072,123.756814,121.670783,122.911947,1161.000000
2025-04-04T00:00:00+00:00,122.911947,124.396379,122.298462,123.509309,1184.000000
2025-04-05T00:00:00+00:00,123.509309,124.841469,122.765417,124.130156,1207.000000
2025-04-06T00:00:00+00:00,124.130156,125.586249,123.434122,124.765433,1230.000000
2025-04-07T00:00:00+00:00,124.765433,126.301327,124.179347,125.405430,1253.000000
2025-04-08T00:00:00+00:00,125.405430,126.785128,124.670401,126.040226,1276.000000
2025-04-09T00:00:00+00:00,126.040226,127.453479,125.326368,126.660133,1299.000000
2025-04-10T00:00:00+00:00,126.660133,128.155938,126.102169,127.256136,1922.000000
2025-04-11T00:00:00+00:00,127.256136,128.596889,126.533673,127.820298,1945.000000
2025-04-12T00:00:00+00:00,127.820298,129.109123,127.091897,128.346116,1368.000000
2025-04-13T00:00:00+00:00,128.346116,129.727526,127.775799,128.828819,1000.000000
2025-04-14T00:00:00+00:00,128.828819,130.071326,128.122373,129.265579,1023.000000
2025-04-15T00:00:00+00:00,129.265579,130.386046,128.526206,129.655640,1046.000000
2025-04-16T00:00:00+00:00,129.655640,130.892986,129.057448,130.000352,1069.000000
2025-04-17T00:00:00+00:00,130.000352,131.134896,129.313055,130.303110,1092.000000
2025-04-18T00:00:00+00:00,130.303110,131.265398,129.556554,130.569203,1115.000000
2025-04-19T00:00:00+00:00,130.569203,131.450907,129.440468,130.065570,1138.000000
2025-04-20T00:00:00+00:00,130.065570,130.919756,128.875094,129.540495,1161.000000
2025-04-21T00:00:00+00:00,129.540495,130.201555,128.253420,129.003224,1784.000000
2025-04-22T00:00:00+00:00,129.003224,129.869362,127.813049,128.463558,1807.000000
2025-04-23T00:00:00+00:00,128.463558,129.336057,127.290208,127.931402,1230.000000
2025-04-24T00:00:00+00:00,127.931402,128.605698,126.667272,127.416325,1253.000000
2025-04-25T00:00:00+00:00,127.416325,128.262570,126.253220,126.927124,1276.000000
2025-04-26T00:00:00+00:00,126.927124,127.813483,125.856269,126.471431,1299.000000
2025-04-27T00:00:00+00:00,126.471431,127.180596,125.311046,126.055364,1322.000000
2025-04-28T00:00:00+00:00,126.055364,126.877789,124.988437,125.683257,1345.000000
2025-04-29T00:00:00+00:00,125.683257,126.578745,124.769633,125.357459,1368.000000
2025-04-30T00:00:00+00:00,125.357459,126.100310,124.342537,125.078231,1000.000000
2025-05-01T00:00:00+00:00,125.078231,125.873384,124.130900,124.843736,1023.000000
2025-05-02T00:00:00+00:00,124.843736,125.743440,124.090384,124.650116,1646.000000
2025-05-03T00:00:00+00:00,124.650116,125.666351,123.926763,124.891673,1669.000000
2025-05-04T00:00:00+00:00,124.891673,125.926095,124.164079,125.161120,1092.000000
2025-05-05T00:00:00+00:00,125.161120,126.348834,124.592564,125.449913,1115.000000
2025-05-06T00:00:00+00:00,125.449913,126.552646,124.742370,125.748636,1138.000000
2025-05-07T00:00:00+00:00,125.748636,126.779922,125.009839,126.047425,1161.000000
2025-05-08T00:00:00+00:00,126.047425,127.229570,125.450953,126.336412,1184.000000
2025-05-09T00:00:00+00:00,126.336412,127.436433,125.647833,126.606174,1207.000000
2025-05-10T00:00:00+00:00,126.606174,127.546519,125.859953,126.848151,1230.000000
2025-05-11T00:00:00+00:00,126.848151,127.937565,126.224693,127.055038,1253.000000
2025-05-12T00:00:00+00:00,127.055038,128.074015,126.388197,127.221114,1276.000000
2025-05-13T00:00:00+00:00,127.221114,128.005767,126.471396,127.342496,1899.000000
2025-05-14T00:00:00+00:00,127.342496,128.284560,126.693522,127.417318,1922.000000
2025-05-15T00:00:00+00:00,127.417318,128.317295,126.774553,127.445814,1345.000000
2025-05-16T00:00:00+00:00,127.445814,128.117906,126.681088,127.430306,1368.000000
2025-05-17T00:00:00+00:00,127.430306,128.277914,126.702591,127.375101,1000.000000
2025-05-18T00:00:00+00:00,127.375101,128.260730,126.669464,127.286298,1023.000000
2025-05-19T00:00:00+00:00,127.286298,127.993311,126.426778,127.171508,1046.000000
2025-05-20T00:00:00+00:00,127.171508,127.995528,126.345925,127.039517,1069.000000
2025-05-21T00:00:00+00:00,127.039517,128.134946,126.449955,127.239886,1092.000000
2025-05-22T00:00:00+00:00,127.239886,128.183312,126.503541,127.442519,1115.000000
2025-05-23T00:00:00+00:00,127.442519,128.454168,126.730717,127.657219,1138.000000
2025-05-24T00:00:00+00:00,127.657219,128.792832,127.095719,127.893246,1761.000000
2025-05-25T00:00:00+00:00,127.893246,128.931651,127.169017,128.158896,1784.000000
2025-05-26T00:00:00+00:00,128.158896,129.228066,127.432123,128.461130,1207.000000
2025-05-27T00:00:00+00:00,128.461130,129.704377,127.894338,128.805259,1230.000000
2025-05-28T00:00:00+00:00,128.805259,129.996967,128.096632,129.194706,1253.000000
2025-05-29T00:00:00+00:00,129.194706,130.365430,128.456500,129.630847,1276.000000
2025-05-30T00:00:00+00:00,129.630847,131.006617,129.036099,130.112955,1299.000000
2025-05-31T00:00:00+00:00,130.112955,131.466948,129.423105,130.638229,1322.000000
2025-06-01T00:00:00+00:00,130.638229,131.902459,129.892358,131.201922,1345.000000
2025-06-02T00:00:00+00:00,131.201922,132.680882,130.580113,131.797552,1368.000000
2025-06-03T00:00:00+00:00,131.797552,133.268799,131.129278,132.417199,1000.000000
2025-06-04T00:00:00+00:00,132.417199,133.717340,131.667583,133.051860,1623.000000
2025-06-05T00:00:00+00:00,133.051860,134.560181,132.404427,133.691853,1646.000000
2025-06-06T00:00:00+00:00,133.691853,135.197703,133.047522,134.327257,1069.000000
2025-06-07T00:00:00+00:00,134.327257,135.618244,133.577890,134.948357,1092.000000
2025-06-08T00:00:00+00:00,134.948357,136.395040,134.277251,135.546084,1115.000000
2025-06-09T00:00:00+00:00,135.546084,136.997303,134.927585,136.112423,1138.000000
2025-06-10T00:00:00+00:00,136.112423,137.345631,135.367298,136.640775,1161.000000
2025-06-11T00:00:00+00:00,136.640775,137.951853,135.948420,137.126251,1184.000000
2025-06-12T00:00:00+00:00,137.126251,138.460513,136.534955,137.565900,1207.000000
2025-06-13T00:00:00+00:00,137.565900,138.697564,136.828920,137.958836,1230.000000
2025-06-14T00:00:00+00:00,137.958836,139.105012,137.248081,138.306279,1253.000000
2025-06-15T00:00:00+00:00,138.306279,139.510950,137.743012,138.611501,1876.000000
2025-06-16T00:00:00+00:00,138.611501,139.650501,137.886409,138.879679,1899.000000
2025-06-17T00:00:00+00:00,138.879679,139.886546,138.153741,139.117659,1322.000000
2025-06-18T00:00:00+00:00,139.117659,140.232944,138.552632,139.333650,1345.000000
2025-06-19T00:00:00+00:00,139.333650,140.337354,138.623951,139.536854,1368.000000
2025-06-20T00:00:00+00:00,139.536854,140.473710,138.799255,139.737047,1000.000000
2025-06-21T00:00:00+00:00,139.737047,140.838290,139.144026,139.944143,1023.000000
2025-06-22T00:00:00+00:00,139.944143,140.994907,139.253032,140.167742,1046.000000
2025-06-23T00:00:00+00:00,140.167742,141.119406,139.422237,140.416703,1069.000000
2025-06-24T00:00:00+00:00,140.416703,141.582855,139.796549,140.698739,1092.000000
2025-06-25T00:00:00+00:00,140.698739,141.870356,140.029043,141.020073,1115.000000
2025-06-26T00:00:00+00:00,141.020073,142.052841,140.270574,141.385153,1738.000000
2025-06-27T00:00:00+00:00,141.385153,142.665854,140.739271,141.796457,1761.000000
2025-06-28T00:00:00+00:00,141.796457,142.665851,140.868489,141.514377,1184.000000
2025-06-29T00:00:00+00:00,141.514377,142.182058,140.527704,141.277203,1207.000000
2025-06-30T00:00:00+00:00,141.277203,142.127491,140.411507,141.081199,1230.000000
2025-07-01T00:00:00+00:00,141.081199,141.965312,140.300614,140.920773,1253.000000
2025-07-02T00:00:00+00:00,140.920773,141.623469,140.043223,140.788730,1276.000000
2025-07-03T00:00:00+00:00,140.788730,141.615900,139.985485,140.676591,1299.000000
2025-07-04T00:00:00+00:00,140.676591,141.570737,139.981956,140.574983,1322.000000
2025-07-05T00:00:00+00:00,140.574983,141.311639,139.736456,140.474057,1345.000000
2025-07-06T00:00:00+00:00,140.474057,141.274563,139.654237,140.363933,1368.000000
2025-07-07T00:00:00+00:00,140.363933,141.263225,139.670111,140.235144,1600.000000
2025-07-08T00:00:00+00:00,140.235144,141.004025,139.353129,140.079069,1623.000000
2025-07-09T00:00:00+00:00,140.079069,140.849899,139.163225,139.888314,1046.000000
2025-07-10T00:00:00+00:00,139.888314,140.787764,139.093790,139.657051,1069.000000
2025-07-11T00:00:00+00:00,139.657051,140.455778,138.670518,139.381277,1092.000000
2025-07-12T00:00:00+00:00,139.381277,140.197732,138.644299,139.458998,1115.000000
2025-07-13T00:00:00+00:00,139.458998,140.384931,138.867707,139.490317,1138.000000
2025-07-14T00:00:00+00:00,139.490317,140.315913,138.785069,139.477429,1161.000000
2025-07-15T00:00:00+00:00,139.477429,140.182292,138.679398,139.424523,1184.000000
2025-07-16T00:00:00+00:00,139.424523,140.309405,138.719100,139.337593,1207.000000
2025-07-17T00:00:00+00:00,139.337593,140.186545,138.553058,139.224168,1230.000000
2025-07-18T00:00:00+00:00,139.224168,139.894063,138.343606,139.092971,1853.000000
2025-07-19T00:00:00+00:00,139.092971,139.963421,138.309202,138.953527,1876.000000
2025-07-20T00:00:00+00:00,138.953527,139.821851,138.168294,138.815732,1299.000000
2025-07-21T00:00:00+00:00,138.815732,139.481204,137.939791,138.689408,1322.000000
2025-07-22T00:00:00+00:00,138.689408,139.541012,137.915591,138.583861,1345.000000
2025-07-23T00:00:00+00:00,138.583861,139.467188,137.885643,138.507458,1368.000000
2025-07-24T00:00:00+00:00,138.507458,139.207988,137.721381,138.467253,1000.000000
2025-07-25T00:00:00+00:00,138.467253,139.297392,137.777407,138.468668,1023.000000
2025-07-26T00:00:00+00:00,138.468668,139.408906,137.873914,138.515245,1046.000000
2025-07-27T00:00:00+00:00,138.515245,139.343070,137.777038,138.608494,1069.000000
2025-07-28T00:00:00+00:00,138.608494,139.550082,137.899870,138.747815,1092.000000
2025-07-29T00:00:00+00:00,138.747815,139.829651,138.181017,138.930534,1715.000000
2025-07-30T00:00:00+00:00,138.930534,140.258948,138.203759,139.492019,1738.000000
2025-07-31T00:00:00+00:00,139.492019,140.858649,138.767792,140.085887,1161.000000
2025-08-01T00:00:00+00:00,140.085887,141.603886,139.524393,140.704300,1184.000000
2025-08-02T00:00:00+00:00,140.704300,142.135249,139.992494,141.338307,1207.000000
2025-08-03T00:00:00+00:00,141.338307,142.719057,140.601964,141.978257,1230.000000
2025-08-04T00:00:00+00:00,141.978257,143.509293,141.388701,142.614232,1253.000000
2025-08-05T00:00:00+00:00,142.614232,144.060505,141.920635,143.236491,1276.000000
2025-08-06T00:00:00+00:00,143.236491,144.542932,142.491762,143.835911,1299.000000
2025-08-07T00:00:00+00:00,143.835911,145.290034,143.219084,144.404403,1322.000000
2025-08-08T00:00:00+00:00,144.404403,145.782871,143.731888,144.935268,1345.000000
